PlayerID	PlayerName	PlayerTrueName	League	TeamName3	Year	Comment	StartDate	EndDate
757	Jackson	Jackson, Darnell	NBA	CLE	2009 playoffs	SeasonStart	2009-04-17	2009-07-01
758	J. Williams	Williams, Jawad	NBA	CLE	2009 playoffs	SeasonStart	2009-04-17	2009-07-01
759	Weems	Weems, Sonny	NBA	DEN	2009 playoffs	SeasonStart	2009-04-17	2009-07-01
760	Sharpe	Sharpe, Walter	NBA	DET	2009 playoffs	SeasonStart	2009-04-17	2009-07-01
761	Dorsey	Dorsey, Joey	NBA	HOU	2009 playoffs	SeasonStart	2009-04-17	2009-07-01
767	Yue	Yue, Sun	NBA	LAL	2009 playoffs	SeasonStart	2009-04-17	2009-07-01
772	Beasley	Beasley, Michael	NBA	MIA	2009 playoffs	SeasonStart	2009-04-17	2009-07-01
773	Chalmers	Chalmers, Mario	NBA	MIA	2009 playoffs	SeasonStart	2009-04-17	2009-07-01
788	Lee	Lee, Courtney	NBA	ORL	2009 playoffs	SeasonStart	2009-04-17	2009-07-01
789	Speights	Speights, Marreese	NBA	PHI	2009 playoffs	SeasonStart	2009-04-17	2009-07-01
793	Hill	Hill, George	NBA	SAS	2009 playoffs	SeasonStart	2009-04-17	2009-07-01
