PlayerID	PlayerTrueName	PlayerTeams	SimpleMin	SimplePossFor	SimplePossOpp	SimplePointsFor	SimplePointsOpp	SimpleOffRtg	SimpleDefRtg	SimpleOverallRtg	SimpleORebFor	SimpleORebOpp	SimpleDRebFor	SimpleDRebOpp	SimpleORebRate	SimpleDRebRate	WeightedMinOffCourt	WeightedPossForOffCourt	WeightedPossOppOffCourt	WeightedPointsForOffCourt	WeightedPointsOppOffCourt	WeightedOffRtgOffCourt	WeightedDefRtgOffCourt	WeightedOverallRtgOffCourt	WeightedORebForOffCourt	WeightedORebOppOffCourt	WeightedDRebForOffCourt	WeightedDRebOppOffCourt	WeightedORebRateOffCourt	WeightedDRebRateOffCourt	WeightedOverallRtgOnCourt	WeightedORebRateOnCourt	WeightedDRebRateOnCourt	WeightedOverallRtgOnCourtMinusOffCourt	WeightedORebRateOnCourtMinusOffCourt	WeightedDRebRateOnCourtMinusOffCourt	AdjustedPM	AdjustedPMStdErr
200	Walker, Antoine	MIA	92.2167	173	172	176	168	101.734	97.6744	4.05969	16	34	57	65	0.197531	0.626374	99.7833	191	192	179	231	93.7173	120.313	-26.5952	26	21	63	77	0.2524	0.75	4.05969	0.197531	0.626374	30.6549	-0.0549	-0.1236	NULL	NULL
201	Haslem, Udonis	MIA	102.9000	198	200	195	235	98.4848	117.5	-19.0152	26	25	67	77	0.252427	0.728261	89.1000	166	164	160	164	96.3855	100	-3.6145	16	30	53	65	0.1975	0.6386	-19.0152	0.252427	0.728261	-15.4007	0.0549	0.0897	NULL	NULL
202	Jones, Eddie	MIA	66.4500	132	132	122	139	92.4242	105.303	-12.8788	15	22	41	55	0.214286	0.650794	125.5500	232	232	233	260	100.431	112.069	-11.6379	27	33	79	87	0.2368	0.7054	-12.8788	0.214286	0.650794	-1.2409	-0.0225	-0.0546	NULL	NULL
203	O'Neal, Shaquille	MIA	120.8667	225	226	207	254	92	112.389	-20.3894	29	29	74	97	0.230159	0.718447	71.1333	139	138	148	145	106.475	105.073	1.4024	13	26	46	45	0.2241	0.6389	-20.3894	0.230159	0.718447	-21.7918	0.0061	0.0795	NULL	NULL
204	Wade, Dwayne	MIA	161.8000	308	307	301	341	97.7273	111.075	-13.3476	40	49	98	119	0.251572	0.666667	30.2000	56	57	54	58	96.4286	101.754	-5.3258	2	6	22	23	0.08	0.7857	-13.3476	0.251572	0.666667	-8.0218	0.1716	-0.119	NULL	NULL
206	Mourning, Alonzo	MIA	55.2667	101	106	101	116	100	109.434	-9.43396	9	19	38	36	0.2	0.666667	136.7333	263	258	254	283	96.5779	109.69	-13.112	33	36	82	106	0.2374	0.6949	-9.43396	0.2	0.666667	3.678	-0.0374	-0.0282	NULL	NULL
207	Payton, Gary	MIA	31.8833	56	57	50	62	89.2857	108.772	-19.4862	5	3	24	22	0.185185	0.888889	160.1167	308	307	305	337	99.026	109.772	-10.746	37	52	96	120	0.2357	0.6486	-19.4862	0.185185	0.888889	-8.7402	-0.0505	0.2403	NULL	NULL
208	Tsakalidis, Jake	HOU	2.8167	6	5	12	2	200	40	160	3	0	4	0	1	1	333.1833	612	613	599	631	97.8758	102.936	-5.0606	76	92	225	231	0.2476	0.7098	160	1	1	165.061	0.7524	0.2902	NULL	NULL
211	Kapono, Jason	MIA	76.9167	150	143	136	160	90.6667	111.888	-21.2214	17	22	43	53	0.242857	0.661538	115.0833	214	221	219	239	102.336	108.145	-5.8083	25	33	77	89	0.2193	0.7	-21.2214	0.242857	0.661538	-15.4131	0.0236	-0.0385	NULL	NULL
214	Wright, Dorell	MIA	0.7833	1	1	0	2	0	200	-200	0	0	0	1	0	NULL	191.2167	363	363	355	397	97.7961	109.366	-11.5702	42	55	120	141	0.2295	0.6857	-200	0	NULL	-188.43	-0.2295	NULL	NULL	NULL
215	Barron, Earl	MIA	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	192.0000	364	364	355	399	97.5275	109.615	-12.0879	42	55	120	142	0.228261	0.685714	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
216	Simien, Wayne	MIA	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	192.0000	364	364	355	399	97.5275	109.615	-12.0879	42	55	120	142	0.228261	0.685714	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
220	Krstic, Nenad	NJN	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	576.0000	1070	1068	1082	1060	101.121	99.2509	1.87056	127	139	408	394	0.243762	0.745887	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
221	Jefferson, Richard	NJN	488.7667	903	905	930	909	102.99	100.442	2.54804	108	115	347	333	0.244898	0.751082	87.2333	167	163	152	151	91.018	92.638	-1.6201	19	24	61	61	0.2375	0.7176	2.54804	0.244898	0.751082	4.1681	0.0074	0.0335	NULL	NULL
222	Kidd, Jason	NJN	484.0333	905	890	936	872	103.425	97.9775	5.44789	112	117	350	330	0.253394	0.749465	91.9667	165	178	146	188	88.4848	105.618	-17.1331	15	22	58	64	0.1899	0.725	5.44789	0.253394	0.749465	22.581	0.0635	0.0245	NULL	NULL
223	Collins, Jason	NJN	328.8833	597	604	606	579	101.508	95.8609	5.64661	85	81	234	229	0.270701	0.742857	247.1167	473	464	476	481	100.634	103.664	-3.0295	42	58	174	165	0.2029	0.75	5.64661	0.270701	0.742857	8.6761	0.0678	-0.0071	NULL	NULL
224	Carter, Vince	NJN	487.2167	901	899	921	884	102.22	98.3315	3.88828	107	114	349	337	0.240991	0.75378	88.7833	169	169	161	176	95.2663	104.142	-8.8757	20	25	59	57	0.2597	0.7024	3.88828	0.240991	0.75378	12.764	-0.0187	0.0514	NULL	NULL
228	Robinson, Clifford	NJN	25.7333	51	51	38	54	74.5098	105.882	-31.3725	1	5	15	23	0.0416667	0.75	550.2667	1019	1017	1044	1006	102.453	98.9184	3.535	126	134	393	371	0.2535	0.7457	-31.3725	0.0416667	0.75	-34.9075	-0.2118	0.0043	NULL	NULL
231	Vaughn, Jacque	SAS	207.7167	371	389	375	389	101.078	100	1.07817	66	58	148	141	0.318841	0.718447	752.2833	1416	1395	1538	1445	108.616	103.584	5.0316	182	226	498	496	0.2684	0.6878	1.07817	0.318841	0.718447	-3.9534	0.0504	0.0306	NULL	NULL
232	Padgett, Scott	HOU	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	336.0000	618	618	611	633	98.8673	102.427	-3.55987	79	92	229	231	0.254839	0.713396	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
241	Barnes, Matt	GSW	329.5833	663	663	750	732	113.122	110.407	2.71493	93	139	191	233	0.285276	0.578788	203.4167	405	403	423	422	104.444	104.715	-0.2702	51	62	132	156	0.2464	0.6804	2.71493	0.285276	0.578788	2.9851	0.0389	-0.1016	NULL	NULL
245	Ariza, Trevor	ORL	47.2333	80	84	68	84	85	100	-15	17	18	34	32	0.346939	0.653846	144.7667	262	258	284	304	108.397	117.829	-9.4325	40	35	90	90	0.3077	0.72	-15	0.346939	0.653846	-5.5675	0.0392	-0.0662	NULL	NULL
257	Gooden, Drew	CLE	605.4500	1080	1088	1106	1110	102.407	102.022	0.385349	167	151	442	397	0.296099	0.745363	364.5500	655	651	670	623	102.29	95.6989	6.5912	120	85	240	248	0.3261	0.7385	0.385349	0.296099	0.745363	-6.2059	-0.03	0.0069	NULL	NULL
258	Ilgauskas, Zydrunas	CLE	648.7000	1150	1138	1166	1211	101.391	106.415	-5.02346	187	149	437	427	0.30456	0.745734	321.3000	585	601	610	522	104.273	86.8552	17.4183	100	87	245	218	0.3145	0.738	-5.02346	0.30456	0.745734	-22.4418	-0.0099	0.0077	NULL	NULL
260	James, LeBron	CLE	892.9833	1595	1598	1646	1575	103.197	98.5607	4.63679	260	212	634	583	0.308422	0.749409	77.0167	140	141	130	158	92.8571	112.057	-19.1996	27	24	48	62	0.3034	0.6667	4.63679	0.308422	0.749409	23.8364	0.005	0.0827	NULL	NULL
261	Hughes, Larry	CLE	638.8333	1153	1155	1162	1173	100.781	101.558	-0.777869	185	166	451	414	0.308848	0.730956	331.1667	582	584	614	560	105.498	95.8904	9.6079	102	70	231	231	0.3063	0.7674	-0.777869	0.308848	0.730956	-10.3858	0.0025	-0.0364	NULL	NULL
262	Snow, Eric	CLE	243.4333	431	468	412	453	95.5916	96.7949	-1.20322	79	58	174	163	0.326446	0.75	726.5667	1304	1271	1364	1280	104.601	100.708	3.8931	208	178	508	482	0.3014	0.7405	-1.20322	0.326446	0.75	-5.0963	0.025	0.0095	NULL	NULL
263	Marshall, Donyell	CLE	203.6000	370	363	392	341	105.946	93.9394	12.0066	70	49	138	140	0.333333	0.737968	766.4000	1365	1376	1384	1392	101.392	101.163	0.2292	217	187	544	505	0.3006	0.7442	12.0066	0.333333	0.737968	11.7774	0.0327	-0.0062	NULL	NULL
264	Jones, Damon	CLE	139.1500	250	237	280	216	112	91.1392	20.8608	37	36	101	97	0.276119	0.737226	830.8500	1485	1502	1496	1517	100.741	100.999	-0.2579	250	200	581	548	0.3133	0.7439	20.8608	0.276119	0.737226	21.1187	-0.0372	-0.0067	NULL	NULL
265	Pavlovic, Sasha	CLE	615.6333	1103	1104	1098	1133	99.5467	102.627	-3.08012	176	146	430	427	0.291874	0.746528	354.3667	632	635	678	600	107.279	94.4882	12.7903	111	90	252	218	0.3374	0.7368	-3.08012	0.291874	0.746528	-15.8704	-0.0455	0.0097	NULL	NULL
269	Jackson, Luke	TOR	11.3333	22	21	28	14	127.273	66.6667	60.6061	4	0	8	5	0.444444	1	276.6667	521	519	517	563	99.2322	108.478	-9.2456	51	65	182	198	0.2048	0.7368	60.6061	0.444444	1	69.8517	0.2396	0.2632	NULL	NULL
270	Hamilton, Richard	DET	638.0667	1150	1148	1216	1177	105.739	102.526	3.213	200	198	409	414	0.325733	0.673806	139.9333	244	247	246	238	100.82	96.3563	4.4634	26	38	91	94	0.2167	0.7054	3.213	0.325733	0.673806	-1.2504	0.109	-0.0316	NULL	NULL
271	Billups, Chauncey	DET	648.8333	1173	1160	1267	1158	108.014	99.8276	8.18605	180	197	419	419	0.300501	0.680195	129.1667	221	235	195	257	88.2353	109.362	-21.1264	46	39	81	89	0.3407	0.675	8.18605	0.300501	0.680195	29.3125	-0.0402	0.0052	NULL	NULL
272	Prince, Tayshaun	DET	664.9167	1192	1188	1297	1189	108.809	100.084	8.72455	184	197	437	425	0.302135	0.689274	113.0833	202	207	165	226	81.6832	109.179	-27.4956	42	39	63	83	0.336	0.6176	8.72455	0.302135	0.689274	36.2201	-0.0339	0.0717	NULL	NULL
273	Wallace, Ben	CHI	369.3500	683	687	732	708	107.174	103.057	4.11746	108	107	257	233	0.316716	0.706044	110.6500	213	209	192	205	90.1408	98.0861	-7.9453	41	27	75	80	0.3388	0.7353	4.11746	0.316716	0.706044	12.0628	-0.0221	-0.0293	NULL	NULL
274	Wallace, Rasheed	DET	572.8333	1022	1015	1114	1021	109.002	100.591	8.41082	155	176	366	373	0.293561	0.675277	205.1667	372	380	348	394	93.5484	103.684	-10.1358	71	60	134	135	0.3447	0.6907	8.41082	0.293561	0.675277	18.5466	-0.0511	-0.0154	NULL	NULL
275	McDyess, Antonio	DET	353.9333	631	631	612	614	96.9889	97.3059	-0.316957	118	108	240	240	0.329609	0.689655	424.0667	763	764	850	801	111.402	104.843	6.5594	108	128	260	268	0.2872	0.6701	-0.316957	0.329609	0.689655	-6.8764	0.0424	0.0196	NULL	NULL
276	Evans, Maurice	LAL	82.3500	171	165	162	187	94.7368	113.333	-18.5965	30	23	59	66	0.3125	0.719512	157.6500	301	309	328	355	108.97	114.887	-5.9166	50	46	101	105	0.3226	0.6871	-18.5965	0.3125	0.719512	-12.6799	-0.0101	0.0324	NULL	NULL
277	Arroyo, Carlos	ORL	40.2333	67	68	71	71	105.97	104.412	1.55838	11	18	28	28	0.282051	0.608696	151.7667	275	274	281	317	102.182	115.693	-13.5116	46	35	96	94	0.3286	0.7328	1.55838	0.282051	0.608696	15.07	-0.0465	-0.1241	NULL	NULL
278	Milicic, Darko	ORL	114.6167	207	205	224	222	108.213	108.293	-0.0801226	37	36	77	73	0.336364	0.681416	77.3833	135	137	128	166	94.8148	121.168	-26.3531	20	17	47	49	0.2899	0.7344	-0.0801226	0.336364	0.681416	26.273	0.0465	-0.053	NULL	NULL
279	Delfino, Carlos	DET	134.9167	244	252	210	277	86.0656	109.921	-23.8551	42	48	79	92	0.313433	0.622047	643.0833	1150	1143	1252	1138	108.87	99.5626	9.307	184	188	421	416	0.3067	0.6913	-23.8551	0.313433	0.622047	-33.1621	0.0067	-0.0693	NULL	NULL
280	Maxiell, Jason	DET	146.4333	264	274	278	284	105.303	103.65	1.6534	39	41	98	88	0.307087	0.705036	631.5667	1130	1121	1184	1131	104.779	100.892	3.8867	187	195	402	420	0.3081	0.6734	1.6534	0.307087	0.705036	-2.2333	-0.001	0.0316	NULL	NULL
295	Dixon, Juan	TOR	62.8000	127	126	107	129	84.252	102.381	-18.129	12	17	44	50	0.193548	0.721311	225.2000	416	414	438	448	105.288	108.213	-2.9241	43	48	146	153	0.2194	0.7526	-18.129	0.193548	0.721311	-15.2049	-0.0259	-0.0313	NULL	NULL
298	Carter, Anthony	DEN	13.9833	23	24	28	35	121.739	145.833	-24.0942	2	2	6	6	0.25	0.75	226.0167	417	418	413	436	99.0408	104.306	-5.2655	78	69	158	154	0.3362	0.696	-24.0942	0.25	0.75	-18.8287	-0.0862	0.054	NULL	NULL
302	Ming, Yao	HOU	260.3333	486	480	472	500	97.1193	104.167	-7.04733	52	72	175	175	0.229075	0.708502	75.6667	132	138	139	133	105.303	96.3768	8.9262	27	20	54	56	0.3253	0.7297	-7.04733	0.229075	0.708502	-15.9735	-0.0962	-0.0212	NULL	NULL
304	Howard, Juwan	HOU	156.8833	278	279	284	286	102.158	102.509	-0.350687	42	47	110	103	0.289655	0.700637	179.1167	340	339	327	347	96.1765	102.36	-6.1834	37	45	119	128	0.2242	0.7256	-0.350687	0.289655	0.700637	5.8327	0.0655	-0.025	NULL	NULL
305	McGrady, Tracy	HOU	279.9333	517	515	512	541	99.0329	105.049	-6.01566	67	70	185	198	0.25283	0.72549	56.0667	101	103	99	92	98.0198	89.3204	8.6994	12	22	44	33	0.2667	0.6667	-6.01566	0.25283	0.72549	-14.7151	-0.0139	0.0588	NULL	NULL
308	Alston, Rafer	HOU	308.7000	572	570	568	575	99.3007	100.877	-1.57649	71	78	217	215	0.248252	0.735593	27.3000	46	48	43	58	93.4783	120.833	-27.3551	8	14	12	16	0.3333	0.4615	-1.57649	0.248252	0.735593	25.7786	-0.085	0.2741	NULL	NULL
309	Wesley, David	CLE	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	970.0000	1735	1739	1776	1733	102.363	99.655	2.70814	287	236	682	645	0.30794	0.742919	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
312	Mutombo, Dikembe	HOU	40.3667	71	72	70	77	98.5916	106.944	-8.35289	12	10	30	28	0.3	0.75	295.6333	547	546	541	556	98.9031	101.831	-2.9284	67	82	199	203	0.2481	0.7082	-8.35289	0.3	0.75	-5.4245	0.0519	0.0418	NULL	NULL
313	Arenas, Gilbert	WAS	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	192.0000	355	356	366	401	103.099	112.64	-9.54186	46	59	113	157	0.226601	0.656977	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
314	Rose, Jalen	PHX	8.8667	15	15	19	22	126.667	146.667	-20	4	2	3	3	0.571429	0.6	519.1333	1020	1021	1126	1068	110.392	104.603	5.7888	136	154	370	351	0.2793	0.7061	-20	0.571429	0.6	-25.7888	0.2921	-0.1061	NULL	NULL
316	Jamison, Antawn	WAS	172.5667	323	324	335	368	103.715	113.58	-9.86508	42	52	98	143	0.227027	0.653333	19.4333	32	32	31	33	96.875	103.125	-6.25	4	7	15	14	0.2222	0.6818	-9.86508	0.227027	0.653333	-3.6151	0.0048	-0.0285	NULL	NULL
317	Graham, Joey	TOR	109.2833	203	205	202	212	99.5074	103.415	-3.90724	19	22	79	82	0.188119	0.782178	178.7167	340	335	343	365	100.882	108.955	-8.0729	36	43	111	121	0.2293	0.7208	-3.90724	0.188119	0.782178	4.1657	-0.0412	0.0614	NULL	NULL
319	Bosh, Chris	TOR	222.2667	419	416	415	444	99.0453	106.731	-7.68542	47	55	146	158	0.229268	0.726368	65.7333	124	124	130	133	104.839	107.258	-2.4194	8	10	44	45	0.1509	0.8148	-7.68542	0.229268	0.726368	-5.266	0.0784	-0.0884	NULL	NULL
321	Daniels, Antonio	WAS	175.6500	325	324	343	366	105.538	112.963	-7.4245	38	57	102	144	0.208791	0.641509	16.3500	30	32	23	35	76.6667	109.375	-32.7083	8	2	11	13	0.381	0.8462	-7.4245	0.208791	0.641509	25.2838	-0.1722	-0.2047	NULL	NULL
322	Haywood, Brendan	WAS	33.6000	59	62	64	77	108.475	124.194	-15.719	8	11	17	26	0.235294	0.607143	158.4000	296	294	302	324	102.027	110.204	-8.1771	38	48	96	131	0.2249	0.6667	-15.719	0.235294	0.607143	-7.5419	0.0104	-0.0596	NULL	NULL
323	Thomas, Etan	WAS	83.6500	152	151	152	165	100	109.272	-9.27152	14	30	52	66	0.175	0.634146	108.3500	203	205	214	236	105.419	115.122	-9.7032	32	29	61	91	0.2602	0.6778	-9.27152	0.175	0.634146	0.4317	-0.0852	-0.0437	NULL	NULL
324	Butler, Caron	WAS	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	192.0000	355	356	366	401	103.099	112.64	-9.54186	46	59	113	157	0.226601	0.656977	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
325	Araujo, Rafael	UTA	27.7500	49	49	56	57	114.286	116.327	-2.04082	11	7	16	16	0.407407	0.695652	793.2500	1520	1520	1608	1592	105.789	104.737	1.0526	255	188	553	491	0.3418	0.7463	-2.04082	0.407407	0.695652	-3.0934	0.0656	-0.0506	NULL	NULL
326	Peterson, Morris	TOR	183.4167	344	343	372	360	108.14	104.956	3.18327	37	35	115	122	0.232704	0.766667	104.5833	199	197	173	217	86.9347	110.152	-23.2176	18	30	75	81	0.1818	0.7143	3.18327	0.232704	0.766667	26.4009	0.0509	0.0524	NULL	NULL
328	Hayes, Jarvis	WAS	138.7667	260	261	268	284	103.077	108.812	-5.73534	30	43	86	120	0.2	0.666667	53.2333	95	95	98	117	103.158	123.158	-20	16	16	27	37	0.3019	0.6279	-5.73534	0.2	0.666667	14.2647	-0.1019	0.0388	NULL	NULL
329	Ruffin, Michael	WAS	28.1167	46	48	46	48	100	100	0	12	5	15	22	0.352941	0.75	163.8833	309	308	320	353	103.56	114.61	-11.0505	34	54	98	135	0.2012	0.6447	0	0.352941	0.75	11.0505	0.1517	0.1053	NULL	NULL
330	Bonner, Matt	SAS	25.3667	44	45	35	52	79.5455	115.556	-36.0101	10	7	9	16	0.384615	0.5625	934.6333	1743	1739	1878	1782	107.745	102.473	5.2726	238	277	637	621	0.2771	0.6969	-36.0101	0.384615	0.5625	-41.2827	0.1075	-0.1344	NULL	NULL
331	Calderon, Jose	TOR	145.5333	271	269	279	288	102.952	107.063	-4.11117	20	33	99	103	0.162602	0.75	142.4667	272	271	266	289	97.7941	106.642	-8.8479	35	32	91	100	0.2593	0.7398	-4.11117	0.162602	0.75	4.7367	-0.0967	0.0102	NULL	NULL
344	Udrih, Beno	SAS	20.2333	35	40	32	49	91.4286	122.5	-31.0714	6	6	9	10	0.375	0.6	939.7667	1752	1744	1881	1785	107.363	102.351	5.0121	242	278	637	627	0.2785	0.6962	-31.0714	0.375	0.6	-36.0835	0.0965	-0.0962	NULL	NULL
349	Dupree, Ronald	DET	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	778.0000	1394	1395	1462	1415	104.878	101.434	3.44436	226	236	500	508	0.307902	0.679348	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
355	Blake, Steve	DEN	179.7667	332	333	342	342	103.012	102.703	0.309345	59	50	129	118	0.333333	0.72067	60.2333	108	109	99	129	91.6667	118.349	-26.682	21	21	35	42	0.3333	0.625	0.309345	0.333333	0.72067	26.9913	0	0.0957	NULL	NULL
366	Bogans, Keith	ORL	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	192.0000	342	342	352	388	102.924	113.45	-10.5263	57	53	124	122	0.318436	0.700565	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
372	Head, Luther	HOU	141.4167	254	256	250	251	98.4252	98.0469	0.378322	31	52	103	100	0.236641	0.664516	194.5833	364	362	361	382	99.1758	105.525	-6.349	48	40	126	131	0.2682	0.759	0.378322	0.236641	0.664516	6.7273	-0.0316	-0.0945	NULL	NULL
373	Booth, Calvin	WAS	18.3500	31	33	35	34	112.903	103.03	9.87292	5	3	13	9	0.357143	0.8125	173.6500	324	323	331	367	102.16	113.622	-11.4618	41	56	100	148	0.2169	0.641	9.87292	0.357143	0.8125	21.3347	0.1402	0.1715	NULL	NULL
391	Taylor, Donell	WAS	17.1833	32	32	30	30	93.75	93.75	0	7	3	14	12	0.368421	0.823529	174.8167	323	324	336	371	104.025	114.506	-10.4814	39	56	99	145	0.212	0.6387	0	0.368421	0.823529	10.4814	0.1564	0.1848	NULL	NULL
392	Pollard, Scot	CLE	2.8000	5	4	6	5	120	125	-5	1	0	2	2	0.333333	1	967.2000	1730	1735	1770	1728	102.312	99.5965	2.7156	286	236	680	643	0.3079	0.7424	-5	0.333333	1	-7.7156	0.0254	0.2576	NULL	NULL
397	Sampson, Jamal	DEN	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	240.0000	440	442	441	471	100.227	106.561	-6.33381	80	71	164	160	0.333333	0.697872	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
399	Burke, Pat	PHX	7.0667	12	12	15	16	125	133.333	-8.33333	1	3	2	4	0.2	0.4	520.9333	1023	1024	1130	1074	110.459	104.883	5.5766	139	153	371	350	0.2843	0.708	-8.33333	0.2	0.4	-13.9099	-0.0843	-0.308	NULL	NULL
401	Posey, James	MIA	138.5333	261	262	271	277	103.831	105.725	-1.89377	32	41	91	99	0.244275	0.689394	53.4667	103	102	84	122	81.5534	119.608	-38.0544	10	14	29	43	0.1887	0.6744	-1.89377	0.244275	0.689394	36.1606	0.0556	0.015	NULL	NULL
402	Robinson, Bernard	NJN	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	576.0000	1070	1068	1082	1060	101.121	99.2509	1.87056	127	139	408	394	0.243762	0.745887	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
405	Davis, Dale	DET	51.3500	92	96	96	93	104.348	96.875	7.47283	18	17	36	36	0.333333	0.679245	726.6500	1302	1299	1366	1322	104.915	101.771	3.1449	208	219	464	472	0.3059	0.6794	7.47283	0.333333	0.679245	4.3279	0.0274	-0.0002	NULL	NULL
410	Marks, Sean	PHX	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	528.0000	1035	1036	1145	1090	110.628	105.212	5.41566	140	156	373	354	0.283401	0.705104	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
411	Moore, Mikki	NJN	399.3500	738	730	771	684	104.472	93.6986	10.7729	94	100	296	263	0.263305	0.747475	176.6500	332	338	311	376	93.6747	111.243	-17.5679	33	39	112	131	0.2012	0.7417	10.7729	0.263305	0.747475	28.3408	0.0621	0.0058	NULL	NULL
413	Blatche, Andray	WAS	24.7500	44	44	40	51	90.9091	115.909	-25	7	11	16	23	0.233333	0.592593	167.2500	311	312	326	350	104.823	112.179	-7.3563	39	48	97	134	0.2254	0.669	-25	0.233333	0.592593	-17.6437	0.0079	-0.0764	NULL	NULL
416	Snyder, Kirk	HOU	9.1667	15	15	7	24	46.6667	160	-113.333	3	4	1	9	0.25	0.2	326.8333	603	603	604	609	100.166	100.995	-0.8292	76	88	228	222	0.255	0.7215	-113.333	0.25	0.2	-112.504	-0.005	-0.5215	NULL	NULL
417	Ellis, Monta	GSW	238.0167	491	487	503	538	102.444	110.472	-8.02829	66	96	132	169	0.280851	0.578947	294.9833	577	579	670	616	116.118	106.39	9.7275	78	105	191	220	0.2617	0.6453	-8.02829	0.280851	0.578947	-17.7558	0.0192	-0.0664	NULL	NULL
419	Dooling, Keyon	ORL	65.2500	118	118	115	127	97.4576	107.627	-10.1695	17	24	40	42	0.288136	0.625	126.7500	224	224	237	261	105.804	116.518	-10.7143	40	29	84	80	0.3333	0.7434	-10.1695	0.288136	0.625	0.5448	-0.0452	-0.1184	NULL	NULL
423	Butler, Jackie	SAS	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	960.0000	1787	1784	1913	1834	107.051	102.803	4.24823	248	284	646	637	0.280226	0.694624	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
424	Sow, Pape	TOR	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	288.0000	543	540	545	577	100.368	106.852	-6.48353	55	65	190	203	0.213178	0.745098	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
426	Miles, C.J.	UTA	2.8000	5	4	6	4	120	100	20	3	1	2	2	0.6	0.666667	818.2000	1564	1565	1658	1645	106.01	105.112	0.8984	263	194	567	505	0.3424	0.7451	20	0.6	0.666667	19.1016	0.2576	-0.0784	NULL	NULL
430	Powell, Josh	GSW	5.8333	11	11	11	12	100	109.091	-9.09091	2	2	7	4	0.333333	0.777778	527.1667	1057	1055	1162	1142	109.934	108.246	1.6873	142	199	316	385	0.2694	0.6136	-9.09091	0.333333	0.777778	-10.7782	0.0639	0.1642	NULL	NULL
436	Martin, Darrick	TOR	8.1000	17	17	20	13	117.647	76.4706	41.1765	2	1	7	4	0.333333	0.875	279.9000	526	523	525	564	99.8099	107.839	-8.0295	53	64	183	199	0.2103	0.7409	41.1765	0.333333	0.875	49.206	0.123	0.1341	NULL	NULL
439	Mbenga, DJ	DAL	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	288.0000	565	564	591	631	104.602	111.879	-7.27766	101	82	195	195	0.341216	0.703971	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
444	Wright, Antoine	NJN	162.9833	307	313	276	302	89.9023	96.4856	-6.58334	34	41	116	116	0.226667	0.738854	413.0167	763	755	806	758	105.636	100.397	5.2383	93	98	292	278	0.2507	0.7487	-6.58334	0.226667	0.738854	-11.8216	-0.024	-0.0098	NULL	NULL
450	Khryapa, Viktor	CHI	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	480.0000	896	896	924	913	103.125	101.897	1.22768	149	134	332	313	0.322511	0.712446	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
453	Diogu, Ike	GSW	0.0000	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	533.0000	1068	1066	1173	1154	109.831	108.255	1.5763	144	201	323	389	0.270169	0.616412	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
459	Walton, Luke	LAL	127.5833	253	255	265	297	104.743	116.471	-11.7275	41	36	82	87	0.320313	0.694915	112.4167	219	219	225	245	102.74	111.872	-9.1324	39	33	78	84	0.3171	0.7027	-11.7275	0.320313	0.694915	-2.5951	0.0032	-0.0078	NULL	NULL
460	Doleac, Michael	MIA	0.7833	1	1	0	2	0	200	-200	0	0	0	1	0	NULL	191.2167	363	363	355	397	97.7961	109.366	-11.5702	42	55	120	141	0.2295	0.6857	-200	0	NULL	-188.43	-0.2295	NULL	NULL	NULL
