PlayerID	PlayerName	PlayerTrueName	League	TeamName3	Year	Position	Comment	StartDate	EndDate
847	Ibaka	Ibaka, Serge	NBA	OKC	2009-2010	4	SeasonStart	2009-10-26	2010-07-01
848	Mullens	Mullens, Byron	NBA	OKC	2009-2010	NULL	SeasonStart	2009-10-26	2010-07-01
849	Holiday	Holiday, Jrue	NBA	PHI	2009-2010	1	SeasonStart	2009-10-26	2010-07-01
850	Clark	Clark, Earl	NBA	PHX	2009-2010	3.6	SeasonStart	2009-10-26	2010-07-01
851	Griffin	Griffin, Taylor	NBA	PHX	2009-2010	3.6	SeasonStart	2009-10-26	2010-07-01
852	Cunningham	Cunningham, Dante	NBA	POR	2009-2010	4	SeasonStart	2009-10-26	2010-07-01
853	Mills	Mills, Patrick	NBA	POR	2009-2010	NULL	SeasonStart	2009-10-26	2010-07-01
854	Pendergraph	Pendergraph, Jeff	NBA	POR	2009-2010	4	SeasonStart	2009-10-26	2010-07-01
855	Brockman	Brockman, Jon	NBA	SAC	2009-2010	4	SeasonStart	2009-10-26	2010-07-01
856	Casspi	Casspi, Omri	NBA	SAC	2009-2010	3	SeasonStart	2009-10-26	2010-07-01
857	Evans	Evans, Tyreke	NBA	SAC	2009-2010	1.2	SeasonStart	2009-10-26	2010-07-01
858	Blair	Blair, DeJuan	NBA	SAS	2009-2010	4	SeasonStart	2009-10-26	2010-07-01
859	Haislip	Haislip, Marcus	NBA	SAS	2009-2010	4	SeasonStart	2009-10-26	2010-07-01
860	DeRozan	Derozan, DeMar	NBA	TOR	2009-2010	2.2	Season Start	2009-10-26	2010-07-01
861	Matthews	Matthews, Wes	NBA	UTA	2009-2010	2	SeasonStart	2009-10-26	2010-07-01
862	Maynor	Maynor, Eric	NBA	UTA	2009-2010	1	SeasonStart	2009-10-26	2009-12-23
862	Maynor	Maynor, Eric	NBA	OKC	2009-2010	1	20091223OKCPHX	2009-12-23	2010-07-01
863	Hunter	Hunter, Chris	NBA	GSW	2009-2010	5	20091120PORGSW	2009-11-20	2010-07-01
864	Bender	Bender, Jonathan	NBA	NYK	2009-2010	4	20091218LACNYK	2009-12-18	2010-07-01
865	Gaines	Gaines, Sundiata	NBA	UTA	2009-2010	NULL	20100106MEMUTA	2010-01-05	2010-07-01
866	C. Jackson	Jackson, Cedric	NBA	CLE	2009-2010	NULL	20100127MINCLE	2010-01-23	2010-03-12
866	Jackson	Jackson, Cedric	NBA	SAS	2009-2010	NULL	20100312SASMIN	2010-03-12	2010-04-04
866	Jackson	Jackson, Cedric	NBA	WAS	2009-2010	NULL	20100404NJNWAS	2010-04-04	2010-07-01
867	Conroy	Conroy, Will	NBA	HOU	2009-2010	NULL	20100131PHXHOU	2010-01-31	2010-07-01
868	Temple	Temple, Garrett	NBA	SAC	2009-2010	NULL	20100303SACHOU	2010-03-03	2010-03-13
868	Temple	Temple, Garrett	NBA	HOU	2009-2010	NULL	20100209HOUMIA	2010-02-08	2010-03-03
868	Temple	Temple, Garrett	NBA	SAS	2009-2010	NULL	20100317SASORL	2010-03-13	2010-07-01
869	Williams	Williams, Reggie	NBA	GSW	2009-2010	NULL	20100302GSWMIA	2010-03-01	2010-07-01
870	Anderson	Anderson, Antonio	NBA	OKC	2009-2010	NULL	20100303OKCDEN	2010-02-22	2010-07-01
871	Jeffers	Jeffers, Othyus	NBA	UTA	2009-2010	NULL	20100306LACUTA	2010-03-06	2010-07-01
872	Gee	Gee, Alonzo	NBA	WAS	2009-2010	NULL	20100311ATLWAS	2010-03-11	2010-07-01
873	Lafayette	Lafayette, Oliver	NBA	BOS	2009-2010	NULL	20100414MILBOS	2010-04-14	2010-07-01
